algorithm,percentile of pool members,selection probability
Legacy,0.0,0.0
Legacy,0.3115264797507788,0.0001
Legacy,0.6230529595015576,0.0001
Legacy,0.9345794392523363,0.0002
Legacy,1.2461059190031152,0.0002
Legacy,1.557632398753894,0.0003
Legacy,1.8691588785046727,0.0004
Legacy,2.1806853582554515,0.0005
Legacy,2.4922118380062304,0.0005
Legacy,2.803738317757009,0.0006
Legacy,3.115264797507788,0.0006
Legacy,3.4267912772585665,0.001
Legacy,3.7383177570093453,0.001
Legacy,4.049844236760125,0.001
Legacy,4.361370716510903,0.001
Legacy,4.672897196261682,0.0011
Legacy,4.984423676012461,0.0012
Legacy,5.29595015576324,0.0012
Legacy,5.607476635514018,0.0014
Legacy,5.919003115264798,0.0015
Legacy,6.230529595015576,0.0019
Legacy,6.5420560747663545,0.002
Legacy,6.853582554517133,0.002
Legacy,7.165109034267912,0.002
Legacy,7.476635514018691,0.0023
Legacy,7.78816199376947,0.0024
Legacy,8.09968847352025,0.0025
Legacy,8.411214953271028,0.0028
Legacy,8.722741433021806,0.0035
Legacy,9.034267912772584,0.0035
Legacy,9.345794392523365,0.0044
Legacy,9.657320872274143,0.0045
Legacy,9.968847352024921,0.0046
Legacy,10.2803738317757,0.0047
Legacy,10.59190031152648,0.0049
Legacy,10.903426791277258,0.0053
Legacy,11.214953271028037,0.0054
Legacy,11.526479750778815,0.0057
Legacy,11.838006230529595,0.0058
Legacy,12.149532710280374,0.0058
Legacy,12.461059190031152,0.0059
Legacy,12.77258566978193,0.0067
Legacy,13.084112149532709,0.0075
Legacy,13.395638629283487,0.0076
Legacy,13.707165109034266,0.0077
Legacy,14.018691588785046,0.0078
Legacy,14.330218068535824,0.008
Legacy,14.641744548286603,0.008
Legacy,14.953271028037381,0.0081
Legacy,15.264797507788161,0.0084
Legacy,15.57632398753894,0.0086
Legacy,15.887850467289718,0.0094
Legacy,16.1993769470405,0.0098
Legacy,16.510903426791277,0.0098
Legacy,16.822429906542055,0.0099
Legacy,17.133956386292834,0.0101
Legacy,17.445482866043612,0.0112
Legacy,17.75700934579439,0.012
Legacy,18.06853582554517,0.0121
Legacy,18.38006230529595,0.0121
Legacy,18.69158878504673,0.0121
Legacy,19.003115264797508,0.0128
Legacy,19.314641744548286,0.0128
Legacy,19.626168224299064,0.0129
Legacy,19.937694704049843,0.0134
Legacy,20.24922118380062,0.0136
Legacy,20.5607476635514,0.0136
Legacy,20.87227414330218,0.0136
Legacy,21.18380062305296,0.0138
Legacy,21.49532710280374,0.014
Legacy,21.806853582554517,0.0142
Legacy,22.118380062305295,0.0145
Legacy,22.429906542056074,0.0147
Legacy,22.741433021806852,0.0152
Legacy,23.05295950155763,0.0153
Legacy,23.364485981308412,0.0159
Legacy,23.67601246105919,0.016
Legacy,23.98753894080997,0.016
Legacy,24.299065420560748,0.016
Legacy,24.610591900311526,0.0163
Legacy,24.922118380062305,0.0166
Legacy,25.233644859813083,0.0167
Legacy,25.54517133956386,0.0167
Legacy,25.85669781931464,0.0171
Legacy,26.168224299065418,0.0173
Legacy,26.479750778816197,0.0174
Legacy,26.791277258566975,0.0176
Legacy,27.102803738317753,0.0177
Legacy,27.41433021806853,0.0177
Legacy,27.725856697819314,0.0177
Legacy,28.037383177570092,0.0183
Legacy,28.34890965732087,0.0185
Legacy,28.66043613707165,0.0188
Legacy,28.971962616822427,0.0188
Legacy,29.283489096573206,0.0193
Legacy,29.595015576323984,0.0193
Legacy,29.906542056074763,0.0194
Legacy,30.218068535825545,0.0196
Legacy,30.529595015576323,0.0201
Legacy,30.8411214953271,0.0202
Legacy,31.15264797507788,0.0202
Legacy,31.464174454828658,0.0208
Legacy,31.775700934579437,0.0209
Legacy,32.087227414330215,0.0213
Legacy,32.398753894081,0.0218
Legacy,32.71028037383177,0.0222
Legacy,33.021806853582554,0.0227
Legacy,33.33333333333333,0.0229
Legacy,33.64485981308411,0.0231
Legacy,33.95638629283489,0.0232
Legacy,34.26791277258567,0.0235
Legacy,34.57943925233645,0.0237
Legacy,34.890965732087224,0.0239
Legacy,35.202492211838006,0.0243
Legacy,35.51401869158878,0.0245
Legacy,35.82554517133956,0.0247
Legacy,36.13707165109034,0.025
Legacy,36.44859813084112,0.0258
Legacy,36.7601246105919,0.026
Legacy,37.07165109034268,0.0263
Legacy,37.38317757009346,0.0268
Legacy,37.69470404984423,0.0271
Legacy,38.006230529595015,0.0271
Legacy,38.31775700934579,0.0272
Legacy,38.62928348909657,0.0277
Legacy,38.940809968847354,0.0279
Legacy,39.25233644859813,0.028
Legacy,39.56386292834891,0.0281
Legacy,39.875389408099686,0.0282
Legacy,40.18691588785047,0.0282
Legacy,40.49844236760124,0.0284
Legacy,40.809968847352025,0.0289
Legacy,41.1214953271028,0.029
Legacy,41.43302180685358,0.0294
Legacy,41.74454828660436,0.0297
Legacy,42.05607476635514,0.0301
Legacy,42.36760124610592,0.0302
Legacy,42.679127725856695,0.0303
Legacy,42.99065420560748,0.0312
Legacy,43.30218068535825,0.0317
Legacy,43.613707165109034,0.0318
Legacy,43.925233644859816,0.0319
Legacy,44.23676012461059,0.0325
Legacy,44.54828660436137,0.0331
Legacy,44.85981308411215,0.0332
Legacy,45.17133956386293,0.0335
Legacy,45.482866043613704,0.0339
Legacy,45.794392523364486,0.0342
Legacy,46.10591900311526,0.0344
Legacy,46.41744548286604,0.0345
Legacy,46.728971962616825,0.0346
Legacy,47.0404984423676,0.036
Legacy,47.35202492211838,0.0375
Legacy,47.66355140186916,0.038
Legacy,47.97507788161994,0.0386
Legacy,48.28660436137071,0.039
Legacy,48.598130841121495,0.0392
Legacy,48.90965732087228,0.04
Legacy,49.22118380062305,0.0407
Legacy,49.532710280373834,0.0421
Legacy,49.84423676012461,0.0426
Legacy,50.155763239875384,0.0427
Legacy,50.467289719626166,0.0441
Legacy,50.77881619937694,0.0453
Legacy,51.09034267912772,0.0475
Legacy,51.4018691588785,0.0478
Legacy,51.71339563862928,0.0484
Legacy,52.024922118380054,0.0491
Legacy,52.336448598130836,0.0492
Legacy,52.64797507788161,0.0492
Legacy,52.95950155763239,0.0512
Legacy,53.271028037383175,0.0517
Legacy,53.58255451713395,0.0527
Legacy,53.89408099688473,0.0528
Legacy,54.20560747663551,0.0537
Legacy,54.51713395638629,0.0538
Legacy,54.82866043613706,0.0541
Legacy,55.140186915887845,0.0548
Legacy,55.45171339563863,0.0552
Legacy,55.7632398753894,0.0553
Legacy,56.074766355140184,0.0555
Legacy,56.38629283489096,0.0557
Legacy,56.69781931464174,0.0557
Legacy,57.009345794392516,0.0559
Legacy,57.3208722741433,0.0564
Legacy,57.63239875389408,0.06
Legacy,57.943925233644855,0.0609
Legacy,58.25545171339564,0.0612
Legacy,58.56697819314641,0.0622
Legacy,58.87850467289719,0.0623
Legacy,59.19003115264797,0.0623
Legacy,59.50155763239875,0.0652
Legacy,59.813084112149525,0.0652
Legacy,60.12461059190031,0.0669
Legacy,60.43613707165109,0.0674
Legacy,60.747663551401864,0.068
Legacy,61.059190031152646,0.0688
Legacy,61.37071651090342,0.0739
Legacy,61.6822429906542,0.0753
Legacy,61.99376947040498,0.0755
Legacy,62.30529595015576,0.0767
Legacy,62.616822429906534,0.0825
Legacy,62.928348909657316,0.0833
Legacy,63.2398753894081,0.0851
Legacy,63.55140186915887,0.0852
Legacy,63.862928348909655,0.0878
Legacy,64.17445482866043,0.0878
Legacy,64.48598130841121,0.0884
Legacy,64.797507788162,0.0889
Legacy,65.10903426791276,0.0892
Legacy,65.42056074766354,0.0894
Legacy,65.73208722741433,0.0907
Legacy,66.04361370716511,0.0912
Legacy,66.35514018691589,0.0918
Legacy,66.66666666666666,0.0923
Legacy,66.97819314641744,0.1012
Legacy,67.28971962616822,0.1027
Legacy,67.601246105919,0.1071
Legacy,67.91277258566979,0.1088
Legacy,68.22429906542055,0.1113
Legacy,68.53582554517133,0.1122
Legacy,68.84735202492212,0.1135
Legacy,69.1588785046729,0.1136
Legacy,69.47040498442367,0.1149
Legacy,69.78193146417445,0.115
Legacy,70.09345794392523,0.1166
Legacy,70.40498442367601,0.1192
Legacy,70.7165109034268,0.1239
Legacy,71.02803738317756,0.1239
Legacy,71.33956386292834,0.1253
Legacy,71.65109034267913,0.1284
Legacy,71.96261682242991,0.1286
Legacy,72.27414330218068,0.131
Legacy,72.58566978193146,0.1314
Legacy,72.89719626168224,0.1318
Legacy,73.20872274143302,0.1327
Legacy,73.5202492211838,0.1339
Legacy,73.83177570093457,0.1357
Legacy,74.14330218068535,0.1362
Legacy,74.45482866043614,0.1367
Legacy,74.76635514018692,0.1375
Legacy,75.0778816199377,0.1388
Legacy,75.38940809968847,0.1424
Legacy,75.70093457943925,0.1594
Legacy,76.01246105919003,0.1653
Legacy,76.32398753894081,0.1654
Legacy,76.63551401869158,0.1687
Legacy,76.94704049844236,0.1702
Legacy,77.25856697819314,0.1703
Legacy,77.57009345794393,0.1734
Legacy,77.88161993769471,0.1736
Legacy,78.19314641744548,0.1756
Legacy,78.50467289719626,0.176
Legacy,78.81619937694704,0.1768
Legacy,79.12772585669782,0.1792
Legacy,79.43925233644859,0.1811
Legacy,79.75077881619937,0.1818
Legacy,80.06230529595015,0.1828
Legacy,80.37383177570094,0.1832
Legacy,80.68535825545172,0.1841
Legacy,80.99688473520249,0.1844
Legacy,81.30841121495327,0.1887
Legacy,81.61993769470405,0.1953
Legacy,81.93146417445483,0.1966
Legacy,82.2429906542056,0.1968
Legacy,82.55451713395638,0.1994
Legacy,82.86604361370716,0.1997
Legacy,83.17757009345794,0.2013
Legacy,83.48909657320873,0.2023
Legacy,83.8006230529595,0.2029
Legacy,84.11214953271028,0.2042
Legacy,84.42367601246106,0.2068
Legacy,84.73520249221184,0.2083
Legacy,85.04672897196261,0.2111
Legacy,85.35825545171339,0.2158
Legacy,85.66978193146417,0.2158
Legacy,85.98130841121495,0.2159
Legacy,86.29283489096574,0.2184
Legacy,86.6043613707165,0.2213
Legacy,86.91588785046729,0.223
Legacy,87.22741433021807,0.2232
Legacy,87.53894080996885,0.2235
Legacy,87.85046728971963,0.2247
Legacy,88.1619937694704,0.2248
Legacy,88.47352024922118,0.2274
Legacy,88.78504672897196,0.2287
Legacy,89.09657320872275,0.2302
Legacy,89.40809968847351,0.2333
Legacy,89.7196261682243,0.2386
Legacy,90.03115264797508,0.242
Legacy,90.34267912772586,0.2482
Legacy,90.65420560747664,0.2511
Legacy,90.96573208722741,0.2525
Legacy,91.27725856697819,0.2564
Legacy,91.58878504672897,0.2577
Legacy,91.90031152647975,0.2615
Legacy,92.21183800623052,0.2622
Legacy,92.5233644859813,0.2641
Legacy,92.83489096573209,0.2655
Legacy,93.14641744548287,0.2656
Legacy,93.45794392523365,0.2754
Legacy,93.76947040498442,0.2816
Legacy,94.0809968847352,0.2842
Legacy,94.39252336448598,0.2869
Legacy,94.70404984423676,0.2998
Legacy,95.01557632398755,0.3065
Legacy,95.32710280373831,0.3081
Legacy,95.6386292834891,0.3307
Legacy,95.95015576323988,0.3441
Legacy,96.26168224299066,0.3482
Legacy,96.57320872274143,0.3812
Legacy,96.88473520249221,0.4227
Legacy,97.19626168224299,0.4266
Legacy,97.50778816199377,0.4325
Legacy,97.81931464174455,0.4439
Legacy,98.13084112149532,0.4719
Legacy,98.4423676012461,0.478
Legacy,98.75389408099689,0.4913
Legacy,99.06542056074767,0.5353
Legacy,99.37694704049844,0.5497
Legacy,99.68847352024922,0.6224
LexiMin,0.0,0.046511565536774595
LexiMin,0.3115264797507788,0.046511627907554635
LexiMin,0.6230529595015576,0.04651162790755468
LexiMin,0.9345794392523363,0.0465116279075547
LexiMin,1.2461059190031152,0.04651162790755477
LexiMin,1.557632398753894,0.04651162790755478
LexiMin,1.8691588785046727,0.04651162790755481
LexiMin,2.1806853582554515,0.046511627907554816
LexiMin,2.4922118380062304,0.04651162790755483
LexiMin,2.803738317757009,0.04651162790755485
LexiMin,3.115264797507788,0.046511627907554885
LexiMin,3.4267912772585665,0.04651162790755494
LexiMin,3.7383177570093453,0.04651162790755494
LexiMin,4.049844236760125,0.046511627907554955
LexiMin,4.361370716510903,0.046511627907554975
LexiMin,4.672897196261682,0.046511627907554975
LexiMin,4.984423676012461,0.04651162790755498
LexiMin,5.29595015576324,0.04651162790755498
LexiMin,5.607476635514018,0.04651162790755498
LexiMin,5.919003115264798,0.04651162790755498
LexiMin,6.230529595015576,0.04651162790755498
LexiMin,6.5420560747663545,0.04651162790755498
LexiMin,6.853582554517133,0.04651162790755498
LexiMin,7.165109034267912,0.04651162790755499
LexiMin,7.476635514018691,0.04651162790755499
LexiMin,7.78816199376947,0.04651162790755499
LexiMin,8.09968847352025,0.04651162790755499
LexiMin,8.411214953271028,0.04651162790755499
LexiMin,8.722741433021806,0.04651162790755499
LexiMin,9.034267912772584,0.046511627907554996
LexiMin,9.345794392523365,0.046511627907554996
LexiMin,9.657320872274143,0.046511627907554996
LexiMin,9.968847352024921,0.04651162790755505
LexiMin,10.2803738317757,0.046511627907555066
LexiMin,10.59190031152648,0.0465116279075551
LexiMin,10.903426791277258,0.046511627907555135
LexiMin,11.214953271028037,0.04651162790755517
LexiMin,11.526479750778815,0.04651162790755521
LexiMin,11.838006230529595,0.04651162790755521
LexiMin,12.149532710280374,0.04651162790755534
LexiMin,12.461059190031152,0.04651162790755546
LexiMin,12.77258566978193,0.046511627907555815
LexiMin,13.084112149532709,0.046511690253472404
LexiMin,13.395638629283487,0.052149368119420676
LexiMin,13.707165109034266,0.05214940396268815
LexiMin,14.018691588785046,0.05214940396268824
LexiMin,14.330218068535824,0.052149403962688246
LexiMin,14.641744548286603,0.05214940396268825
LexiMin,14.953271028037381,0.05214940396268832
LexiMin,15.264797507788161,0.05214940396268838
LexiMin,15.57632398753894,0.052149403962688384
LexiMin,15.887850467289718,0.0521494039626884
LexiMin,16.1993769470405,0.05214940396268844
LexiMin,16.510903426791277,0.052149403962688454
LexiMin,16.822429906542055,0.052149403962688454
LexiMin,17.133956386292834,0.05214940396268846
LexiMin,17.445482866043612,0.05214940396268846
LexiMin,17.75700934579439,0.05214940396268846
LexiMin,18.06853582554517,0.05214940396268846
LexiMin,18.38006230529595,0.05214940396268847
LexiMin,18.69158878504673,0.05214940396268847
LexiMin,19.003115264797508,0.05214940396268847
LexiMin,19.314641744548286,0.052149403962688475
LexiMin,19.626168224299064,0.052149403962688475
LexiMin,19.937694704049843,0.052149403962688495
LexiMin,20.24922118380062,0.05214940396268851
LexiMin,20.5607476635514,0.05214940396268851
LexiMin,20.87227414330218,0.052149403962688516
LexiMin,21.18380062305296,0.05214940396268854
LexiMin,21.49532710280374,0.052149403962688565
LexiMin,21.806853582554517,0.05214940396268858
LexiMin,22.118380062305295,0.052149403962688634
LexiMin,22.429906542056074,0.05214940396268867
LexiMin,22.741433021806852,0.05214940396268878
LexiMin,23.05295950155763,0.052149403962688905
LexiMin,23.364485981308412,0.05214940396268914
LexiMin,23.67601246105919,0.05298283531449457
LexiMin,23.98753894080997,0.05298320787367909
LexiMin,24.299065420560748,0.052983523589947075
LexiMin,24.610591900311526,0.052983523589947096
LexiMin,24.922118380062305,0.05298352358994714
LexiMin,25.233644859813083,0.05298352358994716
LexiMin,25.54517133956386,0.052983523589947186
LexiMin,25.85669781931464,0.05298352358994719
LexiMin,26.168224299065418,0.05298352358994722
LexiMin,26.479750778816197,0.05298352358994722
LexiMin,26.791277258566975,0.05298352358994722
LexiMin,27.102803738317753,0.052983523589947235
LexiMin,27.41433021806853,0.05298352358994726
LexiMin,27.725856697819314,0.0529835235899473
LexiMin,28.037383177570092,0.052983523589947304
LexiMin,28.34890965732087,0.052983523589947304
LexiMin,28.66043613707165,0.05298352358994731
LexiMin,28.971962616822427,0.052983523589947325
LexiMin,29.283489096573206,0.052983523589947325
LexiMin,29.595015576323984,0.05298352358994733
LexiMin,29.906542056074763,0.05298352358994735
LexiMin,30.218068535825545,0.05298352358994736
LexiMin,30.529595015576323,0.05298352358994736
LexiMin,30.8411214953271,0.05298352358994737
LexiMin,31.15264797507788,0.05298352358994737
LexiMin,31.464174454828658,0.05298352358994738
LexiMin,31.775700934579437,0.0529835235899474
LexiMin,32.087227414330215,0.05298352358994744
LexiMin,32.398753894081,0.05298352358994745
LexiMin,32.71028037383177,0.05298352358994746
LexiMin,33.021806853582554,0.05298352358994746
LexiMin,33.33333333333333,0.052983523589947464
LexiMin,33.64485981308411,0.05298352358994747
LexiMin,33.95638629283489,0.05298352358994747
LexiMin,34.26791277258567,0.05298352358994748
LexiMin,34.57943925233645,0.05298352358994748
LexiMin,34.890965732087224,0.052983523589947484
LexiMin,35.202492211838006,0.05298352358994749
LexiMin,35.51401869158878,0.05298352358994749
LexiMin,35.82554517133956,0.05298352358994749
LexiMin,36.13707165109034,0.052983523589947505
LexiMin,36.44859813084112,0.052983523589947505
LexiMin,36.7601246105919,0.052983523589947505
LexiMin,37.07165109034268,0.05298352358994751
LexiMin,37.38317757009346,0.05298352358994751
LexiMin,37.69470404984423,0.05298352358994752
LexiMin,38.006230529595015,0.05298352358994752
LexiMin,38.31775700934579,0.05298352358994752
LexiMin,38.62928348909657,0.05298352358994752
LexiMin,38.940809968847354,0.052983523589947526
LexiMin,39.25233644859813,0.052983523589947526
LexiMin,39.56386292834891,0.052983523589947526
LexiMin,39.875389408099686,0.05298352358994753
LexiMin,40.18691588785047,0.05298352358994753
LexiMin,40.49844236760124,0.05298352358994754
LexiMin,40.809968847352025,0.05298352358994754
LexiMin,41.1214953271028,0.05298352358994754
LexiMin,41.43302180685358,0.05298352358994755
LexiMin,41.74454828660436,0.05298352358994755
LexiMin,42.05607476635514,0.05298352358994756
LexiMin,42.36760124610592,0.05298352358994756
LexiMin,42.679127725856695,0.05298352358994756
LexiMin,42.99065420560748,0.05298352358994757
LexiMin,43.30218068535825,0.052983523589947575
LexiMin,43.613707165109034,0.052983523589947575
LexiMin,43.925233644859816,0.05298352358994759
LexiMin,44.23676012461059,0.05298352358994759
LexiMin,44.54828660436137,0.052983523589947595
LexiMin,44.85981308411215,0.0529835235899476
LexiMin,45.17133956386293,0.0529835235899476
LexiMin,45.482866043613704,0.0529835235899476
LexiMin,45.794392523364486,0.05298352358994761
LexiMin,46.10591900311526,0.05298352358994761
LexiMin,46.41744548286604,0.052983523589947616
LexiMin,46.728971962616825,0.05298352358994763
LexiMin,47.0404984423676,0.05298352358994763
LexiMin,47.35202492211838,0.05298352358994764
LexiMin,47.66355140186916,0.05298352358994764
LexiMin,47.97507788161994,0.05298352358994766
LexiMin,48.28660436137071,0.05298352358994766
LexiMin,48.598130841121495,0.05298352358994766
LexiMin,48.90965732087228,0.052983523589947665
LexiMin,49.22118380062305,0.052983523589947665
LexiMin,49.532710280373834,0.052983523589947665
LexiMin,49.84423676012461,0.052983523589947665
LexiMin,50.155763239875384,0.052983523589947665
LexiMin,50.467289719626166,0.052983523589947665
LexiMin,50.77881619937694,0.052983523589947665
LexiMin,51.09034267912772,0.052983523589947665
LexiMin,51.4018691588785,0.05298352358994767
LexiMin,51.71339563862928,0.05298352358994767
LexiMin,52.024922118380054,0.05298352358994767
LexiMin,52.336448598130836,0.05298352358994767
LexiMin,52.64797507788161,0.05298352358994767
LexiMin,52.95950155763239,0.05298352358994767
LexiMin,53.271028037383175,0.05298352358994767
LexiMin,53.58255451713395,0.05298352358994767
LexiMin,53.89408099688473,0.05298352358994767
LexiMin,54.20560747663551,0.05298352358994767
LexiMin,54.51713395638629,0.05298352358994767
LexiMin,54.82866043613706,0.05298352358994767
LexiMin,55.140186915887845,0.05298352358994767
LexiMin,55.45171339563863,0.05298352358994768
LexiMin,55.7632398753894,0.05298352358994768
LexiMin,56.074766355140184,0.05298352358994768
LexiMin,56.38629283489096,0.05298352358994768
LexiMin,56.69781931464174,0.05298352358994768
LexiMin,57.009345794392516,0.05298352358994768
LexiMin,57.3208722741433,0.05298352358994768
LexiMin,57.63239875389408,0.05298352358994768
LexiMin,57.943925233644855,0.05298352358994768
LexiMin,58.25545171339564,0.05298352358994768
LexiMin,58.56697819314641,0.05298352358994768
LexiMin,58.87850467289719,0.05298352358994768
LexiMin,59.19003115264797,0.05298352358994768
LexiMin,59.50155763239875,0.05298352358994768
LexiMin,59.813084112149525,0.05298352358994768
